,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend
4326,25.10.2020,Wolfsburg,Bielefeld,2,1,H,2,0,H,14,8,4,1,12,10,4,3,2,1,0,0,1133,1114,2,0,1,-1
4327,25.10.2020,Werder Bremen,Hoffenheim,1,1,D,1,1,D,5,15,2,6,10,20,1,4,2,2,0,0,996,996,0,-1,0,-1
4328,26.10.2020,Leverkusen,Augsburg,3,1,H,1,0,H,15,7,7,3,14,8,3,3,1,2,0,0,1573,1538,2,0,1,-2
4329,30.10.2020,Schalke 04,Stuttgart,1,1,D,1,0,H,9,19,2,5,11,14,3,4,2,2,0,0,1534,1534,1,0,1,0
4330,31.10.2020,Augsburg,Mainz,3,1,H,1,0,H,14,8,7,4,12,10,4,1,5,1,0,0,277,242,3,0,1,-2
4331,31.10.2020,Bielefeld,Dortmund,0,2,A,0,0,D,5,21,2,10,12,13,0,12,1,1,0,0,57,77,0,-2,1,0
4332,31.10.2020,Ein Frankfurt,Werder Bremen,1,1,D,0,0,D,14,9,5,4,12,14,5,3,1,3,0,0,638,638,0,-1,0,-1
4333,31.10.2020,FC Koln,Bayern Munich,1,2,A,0,2,A,9,7,2,5,12,13,5,1,1,2,0,0,162,182,1,-1,1,-1
4334,31.10.2020,M'gladbach,RB Leipzig,1,0,H,0,0,D,5,15,4,3,13,17,2,4,2,4,0,0,1280,1260,0,0,0,0
4335,01.11.2020,Freiburg,Leverkusen,2,4,A,1,2,A,8,18,5,7,10,11,4,6,2,2,0,0,410,430,1,-3,3,-2
4336,01.11.2020,Hertha,Wolfsburg,1,1,D,1,1,D,18,11,5,4,8,15,8,6,3,1,0,0,430,430,1,0,1,0
4337,02.11.2020,Hoffenheim,Union Berlin,1,3,A,0,0,D,10,9,5,6,19,13,3,6,1,2,1,0,899,919,0,-2,2,-1
4338,06.11.2020,Werder Bremen,FC Koln,1,1,D,0,0,D,18,8,4,1,20,20,1,3,2,2,0,0,996,996,0,-1,0,-1
4339,07.11.2020,Augsburg,Hertha,0,3,A,0,1,A,10,12,2,6,12,10,2,6,3,0,0,0,267,287,0,-3,2,0
4340,07.11.2020,Mainz,Schalke 04,2,2,D,2,1,H,14,22,7,3,19,13,4,9,1,1,0,0,630,630,2,-1,2,-1
4341,07.11.2020,RB Leipzig,Freiburg,3,0,H,1,0,H,15,8,7,3,14,14,3,4,2,3,0,0,656,610,2,0,0,-2
4342,07.11.2020,Stuttgart,Ein Frankfurt,2,2,D,2,0,H,16,15,5,8,14,16,10,8,2,4,0,0,923,923,1,-1,2,-1
4343,07.11.2020,Union Berlin,Bielefeld,5,0,H,3,0,H,9,5,8,1,17,9,5,1,0,1,0,0,119,57,4,0,1,-4
4344,07.11.2020,Dortmund,Bayern Munich,2,3,A,1,1,D,15,16,5,8,15,7,4,3,2,2,0,0,2451,2471,1,-3,2,-2
4345,08.11.2020,Wolfsburg,Hoffenheim,2,1,H,2,0,H,14,17,8,5,15,14,3,7,1,3,0,0,1143,1124,1,0,1,-1
4346,08.11.2020,Leverkusen,M'gladbach,4,3,H,2,2,D,15,15,5,6,15,12,6,2,4,2,0,0,1583,1563,3,-2,3,-3
4347,21.11.2020,Bayern Munich,Werder Bremen,1,1,D,0,1,A,15,9,3,4,10,10,7,3,1,3,0,0,3715,3715,0,-2,0,-1
4348,21.11.2020,Bielefeld,Leverkusen,1,2,A,0,1,A,1,10,1,4,6,10,0,10,0,1,0,0,47,67,1,-1,1,0
4349,21.11.2020,Hoffenheim,Stuttgart,3,3,D,1,2,A,13,20,8,9,15,18,3,4,3,2,0,0,899,899,3,-2,3,-2
4350,21.11.2020,M'gladbach,Augsburg,1,1,D,1,0,H,15,10,6,5,7,12,2,1,1,4,0,1,1280,1280,0,-1,0,-1
4351,21.11.2020,Schalke 04,Wolfsburg,0,2,A,0,2,A,13,19,6,8,12,11,6,4,0,1,0,0,1524,1544,0,-2,1,0
4352,21.11.2020,Ein Frankfurt,RB Leipzig,1,1,D,1,0,H,8,10,3,3,18,12,5,6,3,2,0,0,638,638,0,-1,0,-1
4353,21.11.2020,Hertha,Dortmund,2,5,A,1,0,H,9,15,3,8,12,17,4,3,1,1,0,0,420,440,2,-4,4,-2
4354,22.11.2020,Freiburg,Mainz,1,3,A,0,3,A,19,22,6,8,6,12,9,4,0,1,0,0,400,420,1,-3,2,-1
4355,22.11.2020,FC Koln,Union Berlin,1,2,A,1,1,D,10,10,4,3,12,15,5,4,1,2,0,0,152,172,1,-1,1,-1
4356,27.11.2020,Wolfsburg,Werder Bremen,5,3,H,3,2,H,12,5,6,4,12,12,0,5,2,3,0,1,1161,1126,4,-2,3,-4
4357,28.11.2020,Augsburg,Freiburg,1,1,D,0,0,D,10,10,2,5,15,8,4,1,3,1,0,0,267,267,1,0,1,0
4358,28.11.2020,Dortmund,FC Koln,1,2,A,0,1,A,14,7,4,5,11,10,6,2,1,2,0,0,2441,2461,1,-2,1,-1
4359,28.11.2020,RB Leipzig,Bielefeld,2,1,H,1,0,H,15,13,7,3,13,15,6,7,2,2,0,0,666,646,1,-1,1,-2
4360,28.11.2020,Stuttgart,Bayern Munich,1,3,A,1,2,A,15,14,4,6,11,13,4,3,0,0,0,0,913,933,1,-3,2,-1
4361,28.11.2020,Union Berlin,Ein Frankfurt,3,3,D,2,2,D,15,12,7,5,12,16,4,5,2,3,0,0,119,119,2,-3,2,-3
4362,28.11.2020,M'gladbach,Schalke 04,4,1,H,2,1,H,19,13,9,2,8,14,5,4,2,3,0,0,1304,1257,3,0,1,-3
4363,29.11.2020,Leverkusen,Hertha,0,0,D,0,0,D,14,5,2,3,16,19,6,1,2,1,0,0,1583,1583,0,-1,0,0
4364,29.11.2020,Mainz,Hoffenheim,1,1,D,1,0,H,10,9,4,5,16,10,11,5,0,0,0,1,630,630,1,-1,0,-1
4365,04.12.2020,Hertha,Union Berlin,3,1,H,0,1,A,10,4,7,1,15,9,9,2,1,3,0,1,438,403,3,0,1,-2
4366,05.12.2020,Bielefeld,Mainz,2,1,H,2,0,H,11,15,5,5,16,18,2,3,3,2,0,0,56,37,2,0,1,-1
4367,05.12.2020,Ein Frankfurt,Dortmund,1,1,D,1,0,H,9,16,1,5,14,6,6,5,6,1,0,0,638,638,0,-1,0,-1
4368,05.12.2020,FC Koln,Wolfsburg,2,2,D,2,1,H,6,16,3,6,12,11,3,8,0,1,0,0,152,152,2,-1,2,-1
4369,05.12.2020,Freiburg,M'gladbach,2,2,D,1,1,D,22,11,7,4,12,19,5,5,1,2,0,0,400,400,2,-1,2,-1
4370,05.12.2020,Bayern Munich,RB Leipzig,3,3,D,2,2,D,10,8,6,4,5,8,10,2,0,1,0,0,3715,3715,2,-2,3,-2
4371,06.12.2020,Werder Bremen,Stuttgart,1,2,A,0,1,A,14,11,4,7,10,15,2,4,4,4,0,0,986,1006,0,-2,1,-1
4372,06.12.2020,Schalke 04,Leverkusen,0,3,A,0,1,A,13,24,4,9,17,11,2,8,2,3,0,0,1514,1534,0,-2,2,0
4373,07.12.2020,Hoffenheim,Augsburg,3,1,H,1,1,D,10,13,7,3,15,9,4,3,0,1,0,0,917,882,3,0,1,-2
4374,11.12.2020,Wolfsburg,Ein Frankfurt,2,1,H,0,0,D,16,7,8,4,10,12,8,1,5,2,0,0,1171,1151,1,-1,1,-2
4375,12.12.2020,Dortmund,Stuttgart,1,5,A,1,1,D,12,18,4,10,11,13,8,2,2,3,0,0,2431,2451,1,-5,4,-1
4376,12.12.2020,Freiburg,Bielefeld,2,0,H,0,0,D,16,5,7,1,16,13,5,4,3,0,0,0,418,383,2,0,0,-1
4377,12.12.2020,Mainz,FC Koln,0,1,A,0,0,D,15,9,4,6,15,11,5,3,4,4,0,1,620,640,0,-1,0,0
4378,12.12.2020,M'gladbach,Hertha,1,1,D,0,0,D,17,9,4,3,9,18,13,2,3,2,0,0,1303,1304,0,-1,0,-1
4379,12.12.2020,RB Leipzig,Werder Bremen,2,0,H,2,0,H,15,7,7,2,17,12,1,6,3,1,0,0,684,649,1,0,0,-1
4380,12.12.2020,Union Berlin,Bayern Munich,1,1,D,1,0,H,13,15,6,5,17,8,4,7,3,2,0,0,119,119,0,-1,0,-1
4381,13.12.2020,Augsburg,Schalke 04,2,2,D,1,0,H,8,15,4,4,17,13,2,3,3,4,1,0,267,267,2,-1,2,-1
4382,13.12.2020,Leverkusen,Hoffenheim,4,1,H,2,0,H,13,11,8,4,12,13,6,5,3,6,0,2,1607,1560,3,0,1,-3
4383,15.12.2020,Ein Frankfurt,M'gladbach,3,3,D,3,1,H,11,8,4,4,18,15,4,5,6,4,1,0,638,638,2,-2,3,-2
4384,15.12.2020,Hertha,Mainz,0,0,D,0,0,D,9,5,0,0,17,11,5,4,3,1,0,0,438,438,0,0,0,0
4385,15.12.2020,Stuttgart,Union Berlin,2,2,D,0,1,A,13,15,6,6,15,14,2,3,3,3,0,0,913,913,2,-1,2,-1
4386,15.12.2020,Werder Bremen,Dortmund,1,2,A,1,1,D,7,15,3,9,10,13,4,4,3,2,0,0,976,996,1,-1,1,-1
4387,16.12.2020,Schalke 04,Freiburg,0,2,A,0,0,D,10,11,2,5,15,9,2,3,2,1,0,0,1504,1524,0,-1,1,0
4388,16.12.2020,Bayern Munich,Wolfsburg,2,1,H,1,1,D,13,17,2,7,14,16,7,7,3,1,0,0,3725,3705,2,-1,1,-2
4389,16.12.2020,Bielefeld,Augsburg,0,1,A,0,0,D,12,8,2,2,14,15,1,3,1,2,0,0,46,67,0,-1,0,0
4390,16.12.2020,FC Koln,Leverkusen,0,4,A,0,2,A,7,14,1,7,12,12,2,6,1,1,0,0,142,162,0,-4,2,0
4391,16.12.2020,Hoffenheim,RB Leipzig,0,1,A,0,0,D,7,4,3,3,16,14,5,5,2,0,0,0,907,927,0,-1,0,0
4392,18.12.2020,Union Berlin,Dortmund,2,1,H,0,0,D,12,16,5,4,9,7,8,6,1,1,0,0,129,109,1,0,1,-1
4393,19.12.2020,Augsburg,Ein Frankfurt,0,2,A,0,0,D,15,15,4,6,9,10,2,4,1,4,0,0,257,277,0,-2,1,0
4394,19.12.2020,Mainz,Werder Bremen,0,1,A,0,0,D,9,13,1,7,15,11,2,5,2,2,0,0,610,630,0,-1,0,0
4395,19.12.2020,M'gladbach,Hoffenheim,1,2,A,1,0,H,15,14,5,5,13,22,3,3,1,3,1,0,1293,1314,0,-2,1,-1
4396,19.12.2020,RB Leipzig,FC Koln,0,0,D,0,0,D,14,4,6,1,11,8,8,2,1,0,0,0,684,684,0,0,0,0
4397,19.12.2020,Schalke 04,Bielefeld,0,1,A,0,0,D,11,8,5,3,17,19,1,6,6,5,0,0,1494,1514,0,0,0,0
4398,19.12.2020,Leverkusen,Bayern Munich,1,2,A,1,1,D,8,14,3,3,13,6,5,7,1,1,0,0,1597,1617,0,-2,1,-1
4399,20.12.2020,Freiburg,Hertha,4,1,H,1,0,H,17,10,9,3,9,16,7,3,0,0,0,0,441,394,3,0,1,-3
4400,20.12.2020,Wolfsburg,Stuttgart,1,0,H,0,0,D,13,9,4,1,15,7,4,6,2,3,0,0,1181,1161,0,0,0,-1
4401,02.01.2021,Bielefeld,M'gladbach,0,1,A,0,0,D,7,22,0,7,8,7,3,14,2,1,0,0,36,56,0,-1,0,0
4402,02.01.2021,Ein Frankfurt,Leverkusen,2,1,H,1,1,D,10,10,4,2,9,6,2,7,0,0,0,0,648,628,2,-1,1,-1
4403,02.01.2021,FC Koln,Augsburg,0,1,A,0,0,D,12,11,2,4,20,12,8,3,2,3,0,0,132,152,0,0,0,0
4404,02.01.2021,Hoffenheim,Freiburg,1,3,A,0,3,A,13,7,6,4,14,22,8,3,2,2,0,0,897,917,1,-2,2,-1
4405,02.01.2021,Werder Bremen,Union Berlin,0,2,A,0,2,A,10,9,2,2,15,14,6,5,2,4,0,0,966,986,0,-2,1,0
4406,02.01.2021,Hertha,Schalke 04,3,0,H,1,0,H,20,10,10,4,11,18,9,5,2,2,0,0,461,414,2,0,0,-2
4407,02.01.2021,Stuttgart,RB Leipzig,0,1,A,0,0,D,10,22,1,9,10,10,3,6,2,1,0,0,903,923,0,-1,0,0
4408,03.01.2021,Dortmund,Wolfsburg,2,0,H,0,0,D,14,22,7,5,9,12,10,5,3,1,0,0,2448,2413,2,0,0,-1
4409,03.01.2021,Bayern Munich,Mainz,5,2,H,0,2,A,19,12,12,7,11,9,10,2,2,1,0,0,3749,3702,4,-1,2,-4
4410,08.01.2021,M'gladbach,Bayern Munich,3,2,H,2,2,D,8,15,4,4,9,11,3,8,1,1,0,0,1303,1283,3,-1,2,-2
4411,09.01.2021,Freiburg,FC Koln,5,0,H,2,0,H,12,5,6,2,14,10,1,3,0,0,0,0,472,411,4,0,1,-4
4412,09.01.2021,Leverkusen,Werder Bremen,1,1,D,0,0,D,12,3,3,1,22,13,3,1,2,2,0,0,1597,1597,1,-1,0,-1
4413,09.01.2021,Mainz,Ein Frankfurt,0,2,A,0,1,A,8,15,0,7,17,15,3,7,2,1,0,0,600,620,0,-1,1,0
4414,09.01.2021,Schalke 04,Hoffenheim,4,0,H,1,0,H,12,18,5,5,14,13,5,4,2,4,0,0,1521,1466,4,1,1,-3
4415,09.01.2021,Union Berlin,Wolfsburg,2,2,D,1,1,D,13,11,6,5,16,13,5,3,3,1,0,1,129,129,1,-2,1,-2
4416,09.01.2021,RB Leipzig,Dortmund,1,3,A,0,0,D,12,15,4,7,8,12,3,3,0,2,0,0,674,694,0,-2,2,-1
4417,10.01.2021,Augsburg,Stuttgart,1,4,A,0,2,A,14,27,4,11,7,12,4,11,3,2,1,0,247,267,1,-3,3,-1
4418,10.01.2021,Bielefeld,Hertha,1,0,H,0,0,D,12,10,2,6,8,18,8,3,1,1,0,0,46,26,1,0,0,0
4419,15.01.2021,Union Berlin,Leverkusen,1,0,H,0,0,D,10,12,2,4,9,10,2,3,1,2,0,0,139,119,0,0,0,-1
4420,16.01.2021,Dortmund,Mainz,1,1,D,0,0,D,17,8,7,3,10,19,1,2,1,2,0,0,2448,2448,0,-1,0,-1
4421,16.01.2021,FC Koln,Hertha,0,0,D,0,0,D,8,14,2,3,13,19,5,4,2,3,0,0,132,132,0,0,0,0
4422,16.01.2021,Hoffenheim,Bielefeld,0,0,D,0,0,D,11,8,5,2,9,21,5,3,1,1,0,0,897,897,0,0,0,0
4423,16.01.2021,Werder Bremen,Augsburg,2,0,H,0,0,D,10,6,5,2,10,18,4,4,0,1,0,0,983,948,2,0,0,-1
4424,16.01.2021,Wolfsburg,RB Leipzig,2,2,D,2,1,H,8,13,2,9,16,9,6,6,4,3,0,0,1181,1181,1,-1,1,-1
4425,16.01.2021,Stuttgart,M'gladbach,2,2,D,0,1,A,19,8,7,5,11,20,5,2,2,3,0,0,903,903,2,-1,2,-1
4426,17.01.2021,Bayern Munich,Freiburg,2,1,H,1,0,H,25,8,9,3,4,14,14,3,1,2,0,0,3759,3739,1,-1,0,-2
4427,17.01.2021,Ein Frankfurt,Schalke 04,3,1,H,1,1,D,20,5,11,1,8,10,8,2,0,1,0,0,666,630,2,0,1,-2
4428,19.01.2021,M'gladbach,Werder Bremen,1,0,H,0,0,D,11,11,6,2,15,11,7,5,2,2,0,0,1313,1293,0,0,0,-1
4429,19.01.2021,Hertha,Hoffenheim,0,3,A,0,1,A,13,11,2,6,16,16,3,2,1,1,0,0,451,471,0,-3,1,0
4430,19.01.2021,Leverkusen,Dortmund,2,1,H,1,0,H,23,15,13,3,13,8,6,5,2,2,0,0,1607,1587,1,0,1,-1
4431,19.01.2021,Mainz,Wolfsburg,0,2,A,0,0,D,8,8,0,2,17,15,2,5,1,2,0,0,590,610,0,-1,1,0
4432,20.01.2021,Schalke 04,FC Koln,1,2,A,0,1,A,15,12,8,4,7,11,5,8,2,1,0,0,1511,1531,0,-2,1,-1
4433,20.01.2021,Augsburg,Bayern Munich,0,1,A,0,1,A,9,17,0,4,15,11,5,7,2,0,0,0,237,257,0,-1,0,0
4434,20.01.2021,Bielefeld,Stuttgart,3,0,H,1,0,H,9,11,3,3,9,9,2,6,1,0,0,0,70,23,2,0,0,-2
4435,20.01.2021,Freiburg,Ein Frankfurt,2,2,D,1,1,D,11,17,4,4,10,15,4,5,3,3,0,0,472,472,1,-2,1,-2
4436,20.01.2021,RB Leipzig,Union Berlin,1,0,H,0,0,D,15,4,5,1,6,11,5,1,1,1,0,0,684,664,1,0,0,0
4437,22.01.2021,M'gladbach,Dortmund,4,2,H,2,2,D,10,16,7,7,9,9,3,7,1,0,0,0,1331,1296,3,-1,2,-3
4438,23.01.2021,Augsburg,Union Berlin,2,1,H,1,1,D,8,9,4,5,13,21,2,3,3,1,0,0,246,227,2,0,1,-1
4439,23.01.2021,Bielefeld,Ein Frankfurt,1,5,A,1,3,A,8,15,4,8,14,22,0,8,2,2,0,0,60,80,0,-5,3,-1
4440,23.01.2021,Freiburg,Stuttgart,2,1,H,2,1,H,9,27,4,11,20,12,3,5,2,0,0,0,482,462,1,-1,1,-1
4441,23.01.2021,Leverkusen,Wolfsburg,0,1,A,0,1,A,10,8,4,4,13,7,6,2,1,1,0,0,1597,1617,0,-1,0,0
4442,23.01.2021,Mainz,RB Leipzig,3,2,H,2,2,D,10,12,4,5,13,16,3,9,2,4,0,0,600,580,3,-1,2,-2
4443,23.01.2021,Hertha,Werder Bremen,1,4,A,1,2,A,18,7,10,5,16,12,7,1,2,3,0,0,441,461,1,-3,3,-1
4444,24.01.2021,Schalke 04,Bayern Munich,0,4,A,0,1,A,14,32,4,14,5,9,3,7,1,1,0,0,1501,1521,0,-4,2,0
4445,24.01.2021,Hoffenheim,FC Koln,3,0,H,2,0,H,13,13,4,4,8,13,6,9,2,3,0,0,920,873,3,0,0,-2
4446,29.01.2021,Stuttgart,Mainz,2,0,H,0,0,D,9,10,3,2,9,20,2,4,1,4,0,0,921,886,2,0,0,-1
4447,30.01.2021,Bayern Munich,Hoffenheim,4,1,H,2,1,H,15,15,9,5,10,8,10,4,1,0,0,0,3782,3735,3,0,1,-3
4448,30.01.2021,Dortmund,Augsburg,3,1,H,1,1,D,14,5,5,1,12,11,10,1,0,1,0,0,2466,2431,2,0,1,-2
4449,30.01.2021,Ein Frankfurt,Hertha,3,1,H,0,0,D,17,11,8,4,17,14,4,7,1,4,0,0,683,648,2,-1,1,-2
4450,30.01.2021,Union Berlin,M'gladbach,1,1,D,1,0,H,13,12,3,4,12,13,2,9,1,3,0,0,139,139,0,-1,0,-1
4451,30.01.2021,Werder Bremen,Schalke 04,1,1,D,0,1,A,15,6,6,1,11,20,6,1,0,4,0,0,983,983,0,-1,0,-1
4452,30.01.2021,RB Leipzig,Leverkusen,1,0,H,0,0,D,16,8,2,4,11,15,6,6,2,2,0,0,694,674,0,0,0,0
4453,31.01.2021,FC Koln,Bielefeld,3,1,H,2,0,H,14,9,7,3,15,17,3,5,2,1,0,0,150,114,3,0,1,-2
4454,31.01.2021,Wolfsburg,Freiburg,3,0,H,2,0,H,12,9,6,2,13,10,5,10,0,0,0,0,1204,1158,3,0,0,-2
4455,05.02.2021,Hertha,Bayern Munich,0,1,A,0,1,A,11,17,7,7,12,15,3,11,2,1,0,0,431,451,0,-1,0,0
4456,06.02.2021,Augsburg,Wolfsburg,0,2,A,0,1,A,9,17,1,9,10,15,7,4,2,0,0,0,236,257,0,-2,1,0
4457,06.02.2021,Freiburg,Dortmund,2,1,H,0,0,D,6,16,3,5,12,12,1,1,1,2,0,0,492,472,1,-1,1,-1
4458,06.02.2021,Leverkusen,Stuttgart,5,2,H,2,0,H,25,14,11,7,12,9,4,4,0,0,0,0,1620,1573,5,0,3,-4
4459,06.02.2021,Mainz,Union Berlin,1,0,H,1,0,H,9,10,5,3,12,11,3,1,2,5,0,1,610,590,0,0,0,-1
4460,06.02.2021,Schalke 04,RB Leipzig,0,3,A,0,1,A,3,24,1,10,14,16,1,7,2,1,0,0,1491,1511,0,-2,2,0
4461,06.02.2021,M'gladbach,FC Koln,1,2,A,1,1,D,10,7,2,3,17,11,4,1,4,2,0,0,1321,1341,0,-2,1,-1
4462,07.02.2021,Hoffenheim,Ein Frankfurt,1,3,A,0,1,A,8,9,2,5,15,12,4,7,0,3,0,0,910,930,0,-3,2,-1
4463,12.02.2021,RB Leipzig,Augsburg,2,1,H,2,0,H,16,4,6,2,23,15,3,4,3,5,0,0,704,684,1,0,1,-1
4464,13.02.2021,Dortmund,Hoffenheim,2,2,D,1,1,D,6,12,3,6,21,16,1,7,3,7,0,0,2466,2466,1,-2,1,-2
4465,13.02.2021,Leverkusen,Mainz,2,2,D,1,0,H,11,19,5,6,13,17,2,2,5,1,0,0,1620,1620,1,-2,1,-2
4466,13.02.2021,Stuttgart,Hertha,1,1,D,1,0,H,11,11,3,3,21,17,1,5,2,2,0,0,921,921,0,-1,0,-1
4467,13.02.2021,Werder Bremen,Freiburg,0,0,D,0,0,D,12,8,4,2,4,20,4,1,0,2,0,0,983,983,0,0,0,0
4468,13.02.2021,Union Berlin,Schalke 04,0,0,D,0,0,D,19,6,3,1,14,15,1,6,3,2,0,0,139,139,0,0,0,0
4469,14.02.2021,Ein Frankfurt,FC Koln,2,0,H,0,0,D,17,6,7,1,14,4,7,2,3,1,0,0,701,666,1,0,0,-1
4470,14.02.2021,Wolfsburg,M'gladbach,0,0,D,0,0,D,18,12,6,4,10,11,9,6,1,3,0,0,1204,1204,0,0,0,0
4471,15.02.2021,Bayern Munich,Bielefeld,3,3,D,0,2,A,19,7,11,3,7,13,5,2,1,1,0,0,3782,3782,2,-3,2,-3
4472,19.02.2021,Bielefeld,Wolfsburg,0,3,A,0,1,A,7,11,2,6,10,14,3,8,0,2,0,0,50,70,0,-3,2,0
4473,20.02.2021,Ein Frankfurt,Bayern Munich,2,1,H,2,0,H,12,22,6,6,12,7,6,10,2,1,0,0,711,691,1,-1,1,-1
4474,20.02.2021,FC Koln,Stuttgart,0,1,A,0,0,D,9,9,0,3,15,10,0,6,2,1,0,0,140,160,0,-1,0,0
4475,20.02.2021,Freiburg,Union Berlin,0,1,A,0,0,D,9,15,1,4,15,14,2,4,2,2,0,0,482,502,0,-1,0,0
4476,20.02.2021,M'gladbach,Mainz,1,2,A,1,1,D,12,8,3,6,10,16,4,4,1,1,0,0,1311,1331,1,-2,1,-1
4477,20.02.2021,Schalke 04,Dortmund,0,4,A,0,2,A,13,9,2,6,9,13,4,2,2,2,0,0,1481,1501,0,-3,3,0
4478,21.02.2021,Augsburg,Leverkusen,1,1,D,1,0,H,6,10,3,3,16,13,1,4,2,4,0,0,236,236,1,0,1,0
4479,21.02.2021,Hertha,RB Leipzig,0,3,A,0,1,A,8,14,4,7,10,8,3,4,1,1,0,0,421,441,0,-2,2,0
4480,21.02.2021,Hoffenheim,Werder Bremen,4,0,H,2,0,H,12,3,6,1,16,12,6,3,2,2,0,0,938,883,4,0,1,-3
4481,26.02.2021,Werder Bremen,Ein Frankfurt,2,1,H,0,1,A,9,13,5,4,9,15,2,8,4,3,0,0,993,973,1,0,1,-1
4482,27.02.2021,Bayern Munich,FC Koln,5,1,H,2,0,H,15,6,7,3,7,9,4,4,2,1,0,0,3810,3754,4,0,2,-4
4483,27.02.2021,Dortmund,Bielefeld,3,0,H,0,0,D,20,8,9,2,12,16,5,2,0,3,0,0,2489,2442,2,0,0,-2
4484,27.02.2021,Stuttgart,Schalke 04,5,1,H,3,1,H,19,11,10,5,15,18,11,9,2,3,0,0,948,893,4,0,2,-4
4485,27.02.2021,Wolfsburg,Hertha,2,0,H,1,0,H,11,7,2,2,15,14,3,5,5,0,1,0,1222,1187,1,0,0,-1
4486,27.02.2021,RB Leipzig,M'gladbach,3,2,H,0,2,A,21,5,11,2,20,15,3,4,2,2,0,0,714,694,2,-1,2,-2
4487,28.02.2021,Union Berlin,Hoffenheim,1,1,D,1,1,D,4,15,1,4,13,12,3,4,0,2,0,0,139,139,0,0,1,0
4488,28.02.2021,Mainz,Augsburg,0,1,A,0,1,A,10,8,5,3,9,7,5,3,1,2,0,0,600,620,0,-1,0,0
4489,28.02.2021,Leverkusen,Freiburg,1,2,A,0,0,D,21,6,5,3,12,11,8,3,2,3,0,0,1610,1630,0,-2,1,-1
4490,05.03.2021,Schalke 04,Mainz,0,0,D,0,0,D,2,19,2,2,10,16,2,6,2,2,0,0,1481,1481,0,0,0,0
4491,06.03.2021,Ein Frankfurt,Stuttgart,1,1,D,0,0,D,19,8,8,1,15,17,13,4,2,3,0,0,711,711,0,-1,0,-1
4492,06.03.2021,Freiburg,RB Leipzig,0,3,A,0,1,A,5,13,1,8,10,13,1,2,1,1,0,0,472,492,0,-3,2,0
4493,06.03.2021,Hertha,Augsburg,2,1,H,0,1,A,17,7,7,4,15,13,6,1,2,3,0,0,431,411,2,0,1,-1
4494,06.03.2021,Hoffenheim,Wolfsburg,2,1,H,2,1,H,9,17,4,5,13,15,2,6,2,4,0,1,948,928,1,-1,0,-2
4495,06.03.2021,M'gladbach,Leverkusen,0,1,A,0,0,D,7,13,3,5,6,10,7,8,0,2,0,0,1301,1321,0,-1,0,0
4496,06.03.2021,Bayern Munich,Dortmund,4,2,H,2,2,D,25,4,9,3,8,13,6,0,1,1,0,0,3827,3792,3,-2,2,-4
4497,07.03.2021,FC Koln,Werder Bremen,1,1,D,0,0,D,16,11,4,5,13,10,9,3,2,0,0,0,140,140,1,0,1,0
4498,07.03.2021,Bielefeld,Union Berlin,0,0,D,0,0,D,5,7,3,3,9,5,3,3,0,0,0,0,50,50,0,0,0,0
4499,10.03.2021,Bielefeld,Werder Bremen,0,2,A,0,0,D,22,5,7,2,12,9,9,0,0,2,1,0,40,60,0,-1,1,0
4500,12.03.2021,Augsburg,M'gladbach,3,1,H,0,0,D,10,28,3,7,6,10,1,10,0,0,0,0,254,219,3,0,1,-2
4501,13.03.2021,Mainz,Freiburg,1,0,H,0,0,D,10,13,7,3,25,15,0,4,1,3,0,0,610,590,1,0,0,0
4502,13.03.2021,Union Berlin,FC Koln,2,1,H,0,1,A,13,9,8,5,20,13,6,6,2,3,0,0,149,129,2,0,1,-1
4503,13.03.2021,Werder Bremen,Bayern Munich,1,3,A,0,2,A,9,22,4,6,5,9,3,8,1,0,0,0,983,1003,0,-3,2,-1
4504,13.03.2021,Wolfsburg,Schalke 04,5,0,H,1,0,H,16,7,7,2,12,8,3,8,0,1,0,0,1253,1191,4,0,1,-4
4505,13.03.2021,Dortmund,Hertha,2,0,H,0,0,D,14,4,4,0,6,11,7,0,1,1,0,1,2507,2472,1,0,0,-2
4506,14.03.2021,Leverkusen,Bielefeld,1,2,A,0,1,A,20,10,8,5,16,9,9,5,2,1,0,0,1600,1620,1,-2,1,-1
4507,14.03.2021,RB Leipzig,Ein Frankfurt,1,1,D,0,0,D,14,5,8,2,14,21,4,3,2,3,0,0,714,714,0,-1,0,-1
4508,14.03.2021,Stuttgart,Hoffenheim,2,0,H,1,0,H,7,16,4,5,14,9,4,4,0,2,0,0,966,931,1,0,0,-2
4509,19.03.2021,Bielefeld,RB Leipzig,0,1,A,0,0,D,5,20,0,8,10,12,1,7,2,1,0,0,30,50,0,0,0,0
4510,20.03.2021,Bayern Munich,Stuttgart,4,0,H,4,0,H,15,12,7,4,10,12,1,3,1,2,1,0,3855,3800,3,0,0,-3
4511,20.03.2021,Ein Frankfurt,Union Berlin,5,2,H,4,2,H,9,24,5,8,9,10,2,4,1,2,0,0,734,687,4,-1,2,-4
4512,20.03.2021,FC Koln,Dortmund,2,2,D,1,1,D,10,13,2,4,4,12,5,2,1,1,0,0,139,140,2,-1,2,-1
