,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,HomeEloOld,AwayEloOld
4775,05.02.2022,Stuttgart,Ein Frankfurt,2.0,3.0,A,1.0,1.0,D,15.0,15.0,6.0,6.0,7.0,12.0,3.0,14.0,0.0,0.0,0.0,0.0,717,882,0.6283786523909891,-2.468995355680703,1.7722230025809322,-1.9570452013194874,-0.26320454565654194,-1.7362637441422517,0.9293558752656321,-1.6569480525893778,723.7401540243397,876.7846100766492
4776,05.02.2022,Bayern Munich,RB Leipzig,3.0,2.0,H,2.0,1.0,H,25.0,13.0,8.0,7.0,11.0,12.0,2.0,0.0,1.0,3.0,0.0,0.0,1111,939,3.792574608353373,-1.1259316414273801,2.3197147436460406,-1.37643349742068,3.7802810768741493,-0.6688366099076365,2.336729918119141,-0.5608085175437627,1106.1414154416289,945.6047155767102
4777,06.02.2022,Dortmund,Leverkusen,2.0,5.0,A,1.0,3.0,A,14.0,10.0,6.0,7.0,8.0,10.0,7.0,6.0,1.0,1.0,0.0,0.0,1004,903,3.1558211141731807,-3.033258245083098,4.475967596182115,-1.559071847741521,3.754449618521303,-1.6068531527145573,3.7681998029080037,-1.5256791792210698,1017.8853419028351,889.6610999690396
4778,06.02.2022,Wolfsburg,Greuther Furth,4.0,1.0,H,1.0,1.0,D,11.0,8.0,6.0,4.0,11.0,13.0,2.0,3.0,1.0,2.0,0.0,0.0,795,57,1.7268910059113447,-1.3099339033763286,1.1598570385694447,-2.578146119655296,-0.18289199201569964,-1.5594458538794014,1.317758042386377,-1.270411992630743,794.9586153280259,58.13192848402828
4779,11.02.2022,RB Leipzig,FC Koln,3.0,1.0,H,1.0,0.0,H,6.0,9.0,4.0,2.0,6.0,11.0,5.0,6.0,1.0,2.0,0.0,0.0,953,734,2.7967424464713733,-1.206372317169643,1.1186965539452052,-1.915803535728089,2.3197147436460406,-1.37643349742068,1.2311889497462567,-1.224634146459217,945.6047155767102,742.4269275777882
4780,12.02.2022,Bochum,Bayern Munich,4.0,2.0,H,4.0,1.0,H,12.0,22.0,7.0,4.0,13.0,7.0,4.0,9.0,2.0,1.0,0.0,0.0,371,1053,2.3165777592984975,-1.3085939593252758,3.206784885305199,-2.4141350559798003,0.7317107431630722,-1.252265256591116,3.792574608353373,-1.1259316414273801,313.15302689075304,1111.8237842857154
4781,12.02.2022,Ein Frankfurt,Wolfsburg,0.0,2.0,A,0.0,1.0,A,16.0,11.0,2.0,3.0,12.0,9.0,10.0,1.0,1.0,2.0,0.0,0.0,864,807,0.9438976386910416,-2.0072918750857616,1.8283953943088702,-0.7007214847738252,1.7722230025809322,-1.9570452013194874,1.7268910059113447,-1.3099339033763286,876.7846100766492,795.4458100497025
4782,12.02.2022,Freiburg,Mainz,1.0,1.0,D,0.0,1.0,A,16.0,20.0,5.0,5.0,14.0,15.0,7.0,3.0,0.0,2.0,0.0,0.0,843,806,1.0023661805959008,-1.2027414808858017,1.2655175157260456,-0.8355257471224553,0.9512487752564628,-1.4174616336850494,1.4653763213388333,-0.7373144315151086,844.8394594969653,804.9920440756431
4783,12.02.2022,Greuther Furth,Hertha,2.0,1.0,H,1.0,0.0,H,19.0,24.0,10.0,8.0,11.0,12.0,8.0,8.0,2.0,4.0,0.0,0.0,77,733,1.4693358870797555,-1.9954564300116693,0.8299924201129945,-2.094206824245768,1.1598570385694447,-2.578146119655296,0.927079158183125,-2.0445980962091794,58.13192848402828,752.9157042965998
4784,12.02.2022,M'gladbach,Augsburg,3.0,2.0,H,1.0,0.0,H,14.0,14.0,5.0,8.0,8.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,858,758,2.0128545617885365,-1.783919988596486,1.6502253100997102,-2.1937677650794587,1.1230871661586266,-1.5337008805301442,1.3971444938788333,-1.512599336484841,851.4040980744184,766.0957627489792
4785,12.02.2022,Leverkusen,Stuttgart,4.0,2.0,H,1.0,0.0,H,20.0,8.0,6.0,5.0,10.0,6.0,10.0,0.0,3.0,2.0,0.0,0.0,898,709,4.4888553281537344,-1.895872573289577,1.155752586083171,-2.9820151812812226,4.475967596182115,-1.559071847741521,0.6283786523909891,-2.468995355680703,889.6610999690396,717.8807201553184
4786,13.02.2022,Union Berlin,Dortmund,0.0,3.0,A,0.0,2.0,A,12.0,10.0,2.0,6.0,20.0,9.0,2.0,5.0,4.0,1.0,0.0,0.0,694,1007,0.1609262188861399,-1.934534392080395,3.2305713973481884,-1.8756706258161686,0.8641335992344433,-1.3264192501632683,3.1558211141731807,-3.033258245083098,697.9221953427749,1004.353658043189
4787,13.02.2022,Hoffenheim,Bielefeld,2.0,0.0,H,1.0,0.0,H,25.0,8.0,9.0,4.0,12.0,12.0,13.0,3.0,2.0,0.0,0.0,0.0,893,329,1.63202122396164,-1.0930351785806345,0.813117351247269,-1.3626353058480327,1.1925581051684602,-2.052775245271367,1.5195947977117572,-0.9066207341491803,892.1236855437966,330.26254280919795
4788,18.02.2022,Mainz,Leverkusen,3.0,2.0,H,0.0,1.0,A,17.0,8.0,5.0,6.0,15.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0,817,885,2.053964375667581,-0.9610966759323177,3.685397495604544,-2.428174811347538,1.2655175157260456,-0.8355257471224553,4.4888553281537344,-1.895872573289577,804.9920440756431,898.4779537264577
4789,19.02.2022,Augsburg,Freiburg,1.0,2.0,A,1.0,2.0,A,18.0,15.0,4.0,5.0,11.0,8.0,11.0,4.0,1.0,1.0,0.0,0.0,758,851,1.3810481337015936,-2.245809080600174,1.3457527277974162,-1.0790824088409268,1.6502253100997102,-2.1937677650794587,1.0023661805959008,-1.2027414808858017,766.0957627489792,843.6975610760181
4790,19.02.2022,Bielefeld,Union Berlin,1.0,0.0,H,0.0,0.0,D,11.0,11.0,3.0,4.0,6.0,15.0,6.0,4.0,0.0,2.0,0.0,0.0,348,677,0.7663815455194938,-0.8315312887942529,-0.0033625242954441747,-1.61328630186031,0.813117351247269,-1.3626353058480327,0.1609262188861399,-1.934534392080395,330.26254280919795,694.996297154545
4791,19.02.2022,Stuttgart,Bochum,1.0,1.0,D,0.0,0.0,D,15.0,13.0,7.0,5.0,7.0,17.0,6.0,0.0,0.0,4.0,0.0,0.0,710,378,1.0587711213863225,-2.074187268388452,1.6885876910130044,-1.185524834405007,1.155752586083171,-2.9820151812812226,2.3165777592984975,-1.3085939593252758,717.8807201553184,371.35260157232267
4792,19.02.2022,Wolfsburg,Hoffenheim,1.0,2.0,A,1.0,0.0,H,14.0,10.0,6.0,4.0,10.0,17.0,5.0,2.0,1.0,2.0,0.0,0.0,788,900,1.5061177241204646,-1.2339482749884358,1.8657697306024705,-0.9948822710978384,1.8283953943088702,-0.7007214847738252,1.63202122396164,-1.0930351785806345,795.4458100497025,893.1682873071891
4793,19.02.2022,FC Koln,Ein Frankfurt,1.0,0.0,H,0.0,0.0,D,13.0,10.0,8.0,2.0,9.0,16.0,5.0,6.0,1.0,2.0,0.0,0.0,755,851,0.948273861830033,-1.0793900049936753,0.4550122735576916,-1.636023189199847,1.1186965539452052,-1.915803535728089,0.9438976386910416,-2.0072918750857616,742.4269275777882,864.4853448615814
4794,20.02.2022,Bayern Munich,Greuther Furth,4.0,1.0,H,0.0,1.0,A,22.0,8.0,8.0,3.0,15.0,17.0,6.0,4.0,2.0,1.0,0.0,0.0,1111,77,3.7548084995642905,-1.8251674241024056,1.1901890014120464,-2.777809206311757,3.206784885305199,-2.4141350559798003,1.4693358870797555,-1.9954564300116693,1111.8237842857154,77.77202652398529
4795,20.02.2022,Dortmund,M'gladbach,6.0,0.0,H,2.0,0.0,H,16.0,8.0,10.0,5.0,17.0,11.0,5.0,5.0,2.0,1.0,0.0,0.0,1023,840,4.796117124768057,-0.9206873209115383,1.142948186003893,-3.5154353522767967,3.2305713973481884,-1.8756706258161686,2.0128545617885365,-1.783919988596486,1004.353658043189,858.9969087495767
4796,20.02.2022,Hertha,RB Leipzig,1.0,6.0,A,0.0,1.0,A,8.0,16.0,4.0,10.0,10.0,8.0,3.0,10.0,2.0,3.0,1.0,0.0,748,957,0.8679487229244162,-3.9592864593446833,4.253053221626523,-1.1454891078654748,0.8299924201129945,-2.094206824245768,2.7967424464713733,-1.206372317169643,752.9157042965998,953.1993462657166
4797,25.02.2022,Hoffenheim,Stuttgart,2.0,1.0,H,0.0,0.0,D,19.0,13.0,7.0,4.0,14.0,13.0,9.0,3.0,3.0,2.0,0.0,0.0,898,705,1.9068326730779876,-0.9894550292628588,1.0380500722085941,-2.058012958608034,1.8657697306024705,-0.9948822710978384,1.0587711213863225,-2.074187268388452,893.1682873071891,710.2757697434698
4798,26.02.2022,Freiburg,Hertha,3.0,0.0,H,1.0,0.0,H,16.0,17.0,5.0,2.0,13.0,10.0,6.0,6.0,1.0,2.0,0.0,0.0,860,731,1.8461846474552996,-0.5659329151600272,0.4717263374327567,-3.7437809561585147,1.3457527277974162,-1.0790824088409268,0.8679487229244162,-3.9592864593446833,843.6975610760181,748.1166009577556
4799,26.02.2022,Greuther Furth,FC Koln,1.0,1.0,D,0.0,0.0,D,13.0,17.0,5.0,5.0,15.0,13.0,7.0,11.0,1.0,2.0,0.0,0.0,87,746,1.1089443752583197,-2.117596521216094,0.8279715984917588,-1.036000706213757,1.1901890014120464,-2.777809206311757,0.948273861830033,-1.0793900049936753,77.77202652398529,755.8023166086953
4800,26.02.2022,Leverkusen,Bielefeld,3.0,0.0,H,1.0,0.0,H,21.0,8.0,9.0,3.0,8.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,899,346,3.6994320236535585,-1.4218115639022744,0.3012620204618993,-1.5572780525397132,3.685397495604544,-2.428174811347538,0.7663815455194938,-0.8315312887942529,898.4779537264577,348.07978255125704
4801,26.02.2022,M'gladbach,Wolfsburg,2.0,2.0,D,1.0,2.0,A,23.0,6.0,11.0,3.0,12.0,14.0,7.0,4.0,2.0,4.0,0.0,1.0,856,790,1.5600990818788787,-3.0088823796579396,1.5652132801180478,-1.5762052866329126,1.142948186003893,-3.5154353522767967,1.5061177241204646,-1.2339482749884358,858.9969087495767,788.186591486725
4802,26.02.2022,Union Berlin,Mainz,3.0,1.0,H,1.0,0.0,H,7.0,14.0,3.0,1.0,13.0,18.0,2.0,6.0,4.0,4.0,0.0,1.0,720,792,1.3777613378238076,-1.251558391704246,1.6272829358292076,-1.9284652552297228,-0.0033625242954441747,-1.61328630186031,2.053964375667581,-0.9610966759323177,694.996297154545,817.6196746019825
4803,26.02.2022,Ein Frankfurt,Bayern Munich,0.0,1.0,A,0.0,0.0,D,7.0,20.0,2.0,9.0,16.0,3.0,2.0,8.0,1.0,2.0,0.0,0.0,860,1115,0.056236742960756536,-1.053163430804368,2.715109883377136,-1.133700047193909,0.4550122735576916,-1.636023189199847,3.7548084995642905,-1.8251674241024056,864.4853448615814,1111.9041257836664
4804,27.02.2022,Bochum,RB Leipzig,0.0,1.0,A,0.0,0.0,D,13.0,6.0,2.0,1.0,15.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,370,953,0.9121811683999435,-0.7093213687998141,3.0694930924166,-0.6019080463659288,1.6885876910130044,-1.185524834405007,4.253053221626523,-1.1454891078654748,371.35260157232267,953.1993462657166
4805,27.02.2022,Augsburg,Dortmund,1.0,1.0,D,0.0,1.0,A,8.0,11.0,3.0,7.0,15.0,8.0,5.0,5.0,2.0,1.0,0.0,0.0,764,1016,1.2480691684495537,-1.3041160347791017,3.334558698632648,-0.9194209295135172,1.3810481337015936,-2.245809080600174,4.796117124768057,-0.9206873209115383,758.2929060570457,1023.2333689299411
4806,04.03.2022,Bielefeld,Augsburg,0.0,1.0,A,0.0,0.0,D,6.0,7.0,1.0,1.0,12.0,10.0,6.0,1.0,3.0,5.0,0.0,0.0,346,766,0.02527425844129938,-1.3172901367811265,1.1153819631833302,-0.8119132394317761,0.3012620204618993,-1.5572780525397132,1.2480691684495537,-1.3041160347791017,348.07978255125704,764.7187295591477
4807,05.03.2022,Bayern Munich,Leverkusen,1.0,1.0,D,1.0,1.0,D,20.0,9.0,6.0,2.0,10.0,14.0,7.0,2.0,1.0,2.0,0.0,0.0,1106,905,2.0192172316229255,-0.7461335265394983,2.718878323966037,-1.1362300734860558,2.715109883377136,-1.133700047193909,3.6994320236535585,-1.4218115639022744,1111.9041257836664,899.9663484932686
4808,05.03.2022,Bochum,Greuther Furth,2.0,1.0,H,1.0,0.0,H,15.0,9.0,9.0,2.0,16.0,14.0,3.0,6.0,2.0,4.0,0.0,0.0,373,84,1.3054136650979529,-0.8047078085925938,1.0925017584623755,-2.1603211176228148,0.9121811683999435,-0.7093213687998141,1.1089443752583197,-2.117596521216094,370.674291529313,87.37640728457156
4809,05.03.2022,Hertha,Ein Frankfurt,1.0,4.0,A,0.0,1.0,A,10.0,12.0,4.0,6.0,10.0,16.0,3.0,8.0,2.0,2.0,0.0,0.0,741,867,0.663183532044927,-4.332833504728977,1.4935437762593509,-1.0753292027471142,0.4717263374327567,-3.7437809561585147,0.056236742960756536,-1.053163430804368,748.1166009577556,860.6054430830344
4810,05.03.2022,RB Leipzig,Freiburg,1.0,1.0,D,0.0,1.0,A,14.0,4.0,5.0,3.0,8.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,950,862,2.347691568365372,-0.645419448046793,1.573187973653713,-0.5602466259293455,3.0694930924166,-0.6019080463659288,1.8461846474552996,-0.5659329151600272,953.1993462657166,860.1101883763179
4811,05.03.2022,Wolfsburg,Union Berlin,1.0,0.0,H,1.0,0.0,H,9.0,17.0,3.0,5.0,12.0,15.0,6.0,10.0,0.0,1.0,0.0,0.0,796,712,1.321813501110749,-0.8129081369175944,0.7594873190251804,-1.1169973071763102,1.5652132801180478,-1.5762052866329126,1.3777613378238076,-1.251558391704246,788.186591486725,720.1805228791246
4812,05.03.2022,Stuttgart,M'gladbach,3.0,2.0,H,1.0,2.0,A,18.0,9.0,7.0,3.0,7.0,10.0,5.0,2.0,1.0,2.0,0.0,0.0,724,842,1.7726709976731287,-2.0912457138951615,1.713656211937404,-3.1589676125770714,1.0380500722085941,-2.058012958608034,1.5600990818788787,-3.0088823796579396,710.2757697434698,856.9865821230944
4813,06.03.2022,FC Koln,Hoffenheim,0.0,1.0,A,0.0,0.0,D,10.0,13.0,3.0,3.0,9.0,12.0,4.0,1.0,1.0,4.0,0.0,0.0,749,904,0.39380037039949195,-0.9091463572488497,1.5781271260176362,-0.5691843469893503,0.8279715984917588,-1.036000706213757,1.9068326730779876,-0.9894550292628588,755.8023166086953,898.3419894913498
4814,12.03.2022,Freiburg,Wolfsburg,3.0,2.0,H,2.0,0.0,H,16.0,11.0,8.0,5.0,11.0,9.0,7.0,5.0,2.0,0.0,0.0,0.0,868,788,2.3816289664188712,-1.1849274535669974,1.6780175064983434,-1.7103639647711377,1.573187973653713,-0.5602466259293455,1.321813501110749,-0.8129081369175944,860.1101883763179,796.253839876269
4815,12.03.2022,Hoffenheim,Bayern Munich,1.0,1.0,D,1.0,1.0,D,9.0,18.0,6.0,8.0,12.0,9.0,3.0,8.0,4.0,1.0,0.0,0.0,903,1101,1.3930627629435852,-0.6033380629154782,1.6865935118998938,-0.7922006087192383,1.5781271260176362,-0.5691843469893503,2.0192172316229255,-0.7461335265394983,898.3419894913498,1106.4628128533395
4816,12.03.2022,Union Berlin,Stuttgart,1.0,1.0,D,1.0,0.0,H,11.0,11.0,3.0,3.0,25.0,12.0,3.0,3.0,3.0,2.0,0.0,0.0,720,724,0.7132738601538425,-0.9765394422760527,1.4858519432611987,-1.7178693386652455,0.7594873190251804,-1.1169973071763102,1.7726709976731287,-2.0912457138951615,720.1805228791246,724.2641606835832
4817,12.03.2022,M'gladbach,Hertha,2.0,0.0,H,1.0,0.0,H,12.0,12.0,5.0,3.0,7.0,17.0,3.0,6.0,3.0,0.0,0.0,0.0,868,729,1.5294309443697554,-1.8914568163550538,0.17805760548369765,-3.516842072409391,1.713656211937404,-3.1589676125770714,0.663183532044927,-4.332833504728977,856.9865821230944,741.2457090264104
4818,13.03.2022,Leverkusen,FC Koln,0.0,1.0,A,0.0,0.0,D,15.0,6.0,3.0,3.0,13.0,19.0,7.0,0.0,2.0,2.0,0.0,0.0,885,763,1.5856556578226668,-1.1609187496288484,0.6010103877960764,-0.3700095160526977,2.718878323966037,-1.1362300734860558,0.39380037039949195,-0.9091463572488497,899.9663484932686,749.6892691339308
4819,13.03.2022,Dortmund,Bielefeld,1.0,0.0,H,1.0,0.0,H,20.0,11.0,3.0,4.0,6.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,1023,346,2.4194379195477644,-0.5714787986407859,-0.05563843830428612,-1.0208765955447334,3.334558698632648,-0.9194209295135172,0.02527425844129938,-1.3172901367811265,1023.2333689299411,346.4138357826656
4820,13.03.2022,Ein Frankfurt,Bochum,2.0,1.0,H,0.0,1.0,A,14.0,8.0,3.0,4.0,10.0,15.0,9.0,3.0,3.0,4.0,0.0,0.0,861,372,1.83287638408802,-1.0089040435797023,1.1897705352387578,-1.2738328323593686,1.4935437762593509,-1.0753292027471142,1.3054136650979529,-0.8047078085925938,860.6054430830344,373.9487247199305
4821,13.03.2022,Greuther Furth,RB Leipzig,1.0,6.0,A,1.0,4.0,A,7.0,12.0,1.0,7.0,9.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,87,950,1.1021361680331356,-4.056739252468588,3.960214823669784,-0.7656201340251036,1.0925017584623755,-2.1603211176228148,2.347691568365372,-0.645419448046793,87.37640728457156,950.5823499110995
4822,16.03.2022,Mainz,Dortmund,0.0,1.0,A,0.0,0.0,D,10.0,11.0,1.0,4.0,18.0,10.0,5.0,5.0,3.0,4.0,0.0,0.0,812,1028,0.9456169850631564,-1.4028610445751062,1.8367910691454645,-0.23897212601759665,1.6272829358292076,-1.9284652552297228,2.4194379195477644,-0.5714787986407859,817.6196746019825,1023.631700030482
4823,18.03.2022,Bochum,M'gladbach,0.0,2.0,A,0.0,0.0,D,15.0,8.0,7.0,5.0,12.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,372,869,0.5071744824798419,-1.604966652178386,1.755273508708799,-1.1187636999119284,1.1897705352387578,-1.2738328323593686,1.5294309443697554,-1.8914568163550538,373.9487247199305,868.3132650961214
4824,19.03.2022,Greuther Furth,Freiburg,0.0,0.0,D,0.0,0.0,D,8.0,13.0,1.0,3.0,15.0,9.0,1.0,11.0,1.0,0.0,0.0,0.0,97,858,0.5407191733248351,-2.2377584119905087,1.208798302512981,-0.672989761813769,1.1021361680331356,-4.056739252468588,2.3816289664188712,-1.1849274535669974,87.23836655990642,868.2926741905247
4825,19.03.2022,Hertha,Hoffenheim,3.0,0.0,H,1.0,0.0,H,13.0,8.0,6.0,0.0,10.0,13.0,1.0,6.0,2.0,1.0,0.0,0.0,777,866,1.5358687455628761,-2.0238934498879213,0.6176775456037507,-1.6851026961268145,0.17805760548369765,-3.516842072409391,1.3930627629435852,-0.6033380629154782,741.2457090264104,903.7055071871729
4826,19.03.2022,Mainz,Bielefeld,4.0,0.0,H,1.0,0.0,H,14.0,6.0,6.0,0.0,10.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,815,343,2.463401041221381,-0.8837429576474771,-0.14524189364611345,-2.3301227420627857,0.9456169850631564,-1.4028610445751062,-0.05563843830428612,-1.0208765955447334,812.9398161761537,346.4138357826656
4827,19.03.2022,Stuttgart,Augsburg,3.0,2.0,H,1.0,2.0,A,24.0,10.0,9.0,4.0,13.0,17.0,8.0,0.0,2.0,3.0,0.0,0.0,735,753,2.3271683096092772,-1.9342455912678622,1.4553330280810985,-1.7165497359437003,1.4858519432611987,-1.7178693386652455,1.1153819631833302,-0.8119132394317761,724.2641606835832,764.7187295591477
4828,19.03.2022,Bayern Munich,Union Berlin,4.0,0.0,H,3.0,0.0,H,16.0,9.0,7.0,4.0,8.0,7.0,3.0,2.0,2.0,1.0,0.0,0.0,1110,715,2.932053514652927,-0.4059661479302936,0.39505039410486487,-2.2438304620909166,1.6865935118998938,-0.7922006087192383,0.7132738601538425,-0.9765394422760527,1106.4628128533395,720.2980540111005
4829,20.03.2022,RB Leipzig,Ein Frankfurt,0.0,0.0,D,0.0,0.0,D,14.0,5.0,7.0,0.0,6.0,21.0,3.0,2.0,1.0,5.0,0.0,0.0,948,864,2.349021259346152,-0.24940303575468725,1.1143723605856766,-0.336937369819045,3.960214823669784,-0.7656201340251036,1.83287638408802,-1.0089040435797023,950.5823499110995,861.7503915198657
4830,20.03.2022,Wolfsburg,Leverkusen,0.0,2.0,A,0.0,0.0,D,18.0,17.0,4.0,7.0,6.0,13.0,7.0,7.0,2.0,3.0,0.0,0.0,788,893,0.9036460978578585,-1.8707705207541276,1.7571884710449008,-0.6126184562857979,1.6780175064983434,-1.7103639647711377,1.5856556578226668,-1.1609187496288484,796.253839876269,885.8919951542086
4831,20.03.2022,FC Koln,Dortmund,1.0,1.0,D,1.0,1.0,D,10.0,9.0,1.0,3.0,13.0,16.0,7.0,5.0,2.0,3.0,0.0,0.0,756,1017,0.8457599766203482,-0.5016570638897531,1.5852872852296962,-0.5436375816834544,0.6010103877960764,-0.3700095160526977,1.8367910691454645,-0.23897212601759665,749.6892691339308,1023.631700030482
4832,01.04.2022,Union Berlin,FC Koln,1.0,0.0,H,0.0,0.0,D,13.0,6.0,5.0,1.0,17.0,11.0,2.0,4.0,3.0,3.0,0.0,0.0,731,745,0.6841993633293214,-1.2966740417292795,0.3665157301715577,-0.7280107445149304,0.39505039410486487,-2.2438304620909166,0.8457599766203482,-0.5016570638897531,720.2980540111005,756.2646816287285
4833,02.04.2022,Bielefeld,Stuttgart,1.0,1.0,D,0.0,1.0,A,10.0,14.0,4.0,4.0,13.0,12.0,6.0,2.0,1.0,5.0,0.0,0.0,354,727,0.1674431175626963,-1.6654306750880814,1.746301359119788,-1.6879731048470767,-0.14524189364611345,-2.3301227420627857,2.3271683096092772,-1.9342455912678622,346.4138357826656,735.4233030613234
4834,02.04.2022,Ein Frankfurt,Greuther Furth,0.0,0.0,D,0.0,0.0,D,20.0,4.0,6.0,2.0,10.0,14.0,9.0,0.0,1.0,0.0,0.0,0.0,851,106,0.41676292386723424,-0.14299595947129873,0.3200749883941096,-1.3465036420106635,1.1143723605856766,-0.336937369819045,0.5407191733248351,-2.2377584119905087,861.7503915198657,97.01778070750724
4835,02.04.2022,Freiburg,Bayern Munich,1.0,4.0,A,0.0,0.0,D,8.0,21.0,3.0,11.0,13.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,864,1114,1.2047531705793264,-2.05411191180199,3.5757694576828305,-0.6031346961340177,1.208798302512981,-0.672989761813769,2.932053514652927,-0.4059661479302936,868.2926741905247,1110.9925541172188
4836,02.04.2022,Hoffenheim,Bochum,1.0,2.0,A,0.0,1.0,A,14.0,20.0,7.0,6.0,9.0,11.0,5.0,6.0,3.0,2.0,0.0,0.0,884,391,0.6854276344800458,-1.9897923747692787,1.0682600047037414,-1.4174257033014857,0.6176775456037507,-1.6851026961268145,0.5071744824798419,-1.604966652178386,903.7055071871729,372.85073889452826
4837,02.04.2022,Leverkusen,Hertha,2.0,1.0,H,2.0,1.0,H,18.0,7.0,7.0,4.0,13.0,11.0,3.0,3.0,0.0,1.0,0.0,0.0,892,770,1.8452561131670728,-0.6909029419832642,1.3735550982288895,-2.0342763920340667,1.7571884710449008,-0.6126184562857979,1.5358687455628761,-2.0238934498879213,885.8919951542086,777.9895564059226
4838,02.04.2022,Dortmund,RB Leipzig,1.0,4.0,A,0.0,2.0,A,10.0,11.0,2.0,5.0,7.0,10.0,7.0,5.0,3.0,1.0,0.0,0.0,1011,960,1.4596291737992242,-2.04614583113389,3.2123700581996086,-0.4734232506217765,1.5852872852296962,-0.5436375816834544,2.349021259346152,-0.24940303575468725,1023.631700030482,948.0798552294708
4839,03.04.2022,Augsburg,Wolfsburg,3.0,0.0,H,1.0,0.0,H,13.0,17.0,5.0,5.0,15.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,790,763,2.1757368274564204,-0.9598878227325803,0.444792833319589,-2.3972644720392773,1.4553330280810985,-1.7165497359437003,0.9036460978578585,-1.8707705207541276,764.7187295591477,788.7780729483804
4840,03.04.2022,M'gladbach,Mainz,1.0,1.0,D,1.0,0.0,H,17.0,22.0,8.0,10.0,13.0,20.0,3.0,7.0,2.0,1.0,0.0,0.0,866,817,1.4865780732370646,-0.8913021822922826,1.928212877976828,-0.8665170893750401,1.755273508708799,-1.1187636999119284,2.463401041221381,-0.8837429576474771,868.3132650961214,815.802624244724
4841,06.04.2022,Augsburg,Mainz,2.0,1.0,H,1.0,0.0,H,14.0,17.0,4.0,3.0,16.0,18.0,5.0,7.0,3.0,2.0,0.0,0.0,800,805,2.251520880988383,-0.8589032794607592,1.5977701388029226,-1.2601330707358522,2.1757368274564204,-0.9598878227325803,1.928212877976828,-0.8665170893750401,790.1547732274126,815.802624244724
4842,08.04.2022,Stuttgart,Dortmund,0.0,2.0,A,0.0,1.0,A,13.0,10.0,2.0,4.0,8.0,6.0,4.0,5.0,2.0,1.0,0.0,0.0,732,1014,0.8356701205581313,-1.87252954380452,1.6782020406489502,-1.1743823793889148,1.746301359119788,-1.6879731048470767,1.4596291737992242,-2.04614583113389,735.4233030613234,1011.4907830603612
4843,09.04.2022,Bayern Munich,Augsburg,1.0,0.0,H,0.0,0.0,D,13.0,6.0,4.0,1.0,10.0,22.0,3.0,3.0,1.0,2.0,0.0,0.0,1113,798,2.6274930011191744,-0.09551907496021317,1.3952606662477125,-0.7083779245230777,3.5757694576828305,-0.6031346961340177,2.251520880988383,-0.8589032794607592,1110.9925541172188,800.891639698376
4844,09.04.2022,FC Koln,Mainz,3.0,2.0,H,0.0,1.0,A,13.0,9.0,5.0,6.0,19.0,23.0,8.0,5.0,2.0,2.0,0.0,0.0,767,804,1.571555697515242,-1.2552854479714661,1.8416956557553934,-2.0911387070205025,0.3665157301715577,-0.7280107445149304,1.5977701388029226,-1.2601330707358522,756.2646816287285,815.802624244724
4845,09.04.2022,Greuther Furth,M'gladbach,0.0,2.0,A,0.0,2.0,A,10.0,18.0,1.0,7.0,12.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0,96,867,0.08863409495978317,-1.6557425171020317,1.7221434811354115,-0.5459846020627037,0.3200749883941096,-1.3465036420106635,1.4865780732370646,-0.8913021822922826,97.01778070750724,866.8132911208619
4846,09.04.2022,Wolfsburg,Bielefeld,4.0,0.0,H,2.0,0.0,H,11.0,6.0,6.0,3.0,11.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,792,351,2.069816686438733,-1.4773599053292112,-0.08001803968946622,-2.7821670861252095,0.444792833319589,-2.3972644720392773,0.1674431175626963,-1.6654306750880814,788.7780729483804,354.4883393848926
4847,09.04.2022,Hertha,Union Berlin,1.0,4.0,A,0.0,1.0,A,12.0,17.0,3.0,13.0,11.0,11.0,2.0,8.0,4.0,0.0,0.0,0.0,766,742,1.196387681176896,-3.1858978246051266,2.0293873740051853,-1.1608728159336876,1.3735550982288895,-2.0342763920340667,0.6841993633293214,-1.2966740417292795,777.9895564059226,731.3295746527816
