,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PointsLast3MatchesHT,PointsLast3MatchesAT,PointsLast5MatchesHT,PointsLast5MatchesAT,PointsLast10MatchesHT,PointsLast10MatchesAT,PointsLastAllMatchesHT,PointsLastAllMatchesAT,PDiff3Matches,PQuot3Matches,PDiff5Matches,PQuot5Matches,PDiff10Matches,PQuot10Matches,PDiffAllMatches,PQuotAllMatches,MarketValueHT,MarketValueAT,MarketValueDiff,MarketValueQuot,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeEloOld,AwayEloOld,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,DiffEloOld,DiffAttackOld,DiffDefendOld,DiffElo,DiffAttack,DiffDefend,QuotEloOld,QuotAttackOld,QuotDefendOld,QuotElo,QuotAttack,QuotDefend,DirectComparisonHG,DirectComparisonAG,DirectComparisonGoalDiff,DirectComparisonGoalQuot,ProbAwayWin,ProbDraw,ProbHomeWin,predictedResults
4552,17/04/2022,Union Berlin,Ein Frankfurt,2,0,2,2,0,H,14,10,4,3,10,8,4,3,2,1,0,0,6.0,2.0,7.0,8.0,13.0,11.0,44,39,4.0,3.0,-1.0,0.875,2.0,1.181818181818182,5,1.1282051282051282,77.8,231.25,-153.45,0.3364324324324324,1731.6273200531014,1784.8257930094835,2.1510198177141917,-0.6625814051490714,0.2319978483862567,-1.3178589779988894,1707.7816486537035,1808.671464408881,2.029387374010918,-1.1608728159280792,0.5037128384478251,-0.9387783283410612,-100.88981575517778,1.525674535563093,-0.222094487587018,-53.19847295638215,1.9190219693279345,0.655277572849818,0.9442188270559402,4.028857752096234,1.2365782004996717,0.9701940250052744,9.271723133108225,0.5027710978265458,1.8,2.6,-0.8,0.6923076923076923,0.29580837,0.24574538,0.45844617,2
4553,17/04/2022,Leverkusen,RB Leipzig,0,1,0,0,0,D,12,4,4,1,18,7,7,1,2,1,0,0,7.0,7.0,8.0,11.0,20.0,23.0,52,51,0.0,1.0,-3.0,0.7272727272727273,-3.0,0.8695652173913043,1,1.0196078431372548,352.75,505.55,-152.8,0.6977549203837404,1851.0034627604875,1941.3886806148585,0.6433366243553542,-0.3170940227674047,2.497242771863059,-0.05096484528223,1858.8882727864316,1933.5038705889144,1.0713808144330943,-0.3591518843347227,3.259007239534376,-0.2102110773226389,-74.61559780248308,-2.187626425101281,-0.1489408070120838,-90.38521785437116,-1.853906147507705,-0.2661291774851747,0.9614091293338056,0.3287445334383994,1.708529773545114,0.953443007700166,0.2576187752364161,6.221818608717843,1.2,1.0,0.1999999999999999,1.2,0.47382334,0.21055563,0.31562102,0
4554,22/04/2022,Wolfsburg,Mainz,5,0,2,5,0,H,15,5,7,3,10,10,2,3,0,2,0,1,3.0,2.0,3.0,5.0,13.0,12.0,34,39,1.0,1.5,-2.0,0.6,1.0,1.0833333333333333,-5,0.8717948717948718,287.75,100.5,187.25,2.86318407960199,1791.6223341858406,1746.5560254106858,3.394516941250917,-2.035578397841517,0.3186736951919994,-2.8272497116024544,1758.5221938383838,1779.6561657581426,1.6717276913642904,-3.440324154921528,0.9169935918755024,-1.2025029268141108,-21.13397191975878,0.754734099488788,-2.237821228107417,45.066308775154766,3.075843246058918,0.7916713137609372,0.9881246881693264,1.8230527521409945,2.8609694647781523,1.0258029562862478,10.652014874355215,0.7199853587349996,1.8,1.2,0.6000000000000001,1.5,0.15611985,0.22984163,0.6140386,2
4555,23/04/2022,Ein Frankfurt,Hoffenheim,2,2,1,1,1,D,17,11,7,4,10,9,9,7,1,3,0,0,1.0,1.0,5.0,2.0,11.0,14.0,39,45,0.0,1.0,3.0,2.5,-3.0,0.7857142857142857,-6,0.8666666666666667,231.25,207.65,23.599999999999994,1.1136527811220804,1809.5990437468647,1840.0642007910596,0.963864474749953,-1.818117534415659,0.8004569423662767,-1.7851878431135435,1808.671464408881,1840.9917801290428,0.2319978483862567,-1.3178589779988894,0.0443546146691746,-1.4490734439316606,-32.32031572016149,0.187643233717082,0.1312144659327712,-30.46515704419471,0.1634075323836762,-0.0329296913021153,0.9824440738578984,5.2305233653058725,0.9094494026632928,0.9834434271200444,1.2041428136042118,1.0184460651741178,2.0,1.2,0.8,1.6666666666666667,0.1987205,0.2390282,0.5622513,2
4556,23/04/2022,FC Koln,Bielefeld,3,1,2,2,1,H,19,16,6,4,7,15,5,10,2,3,0,0,6.0,1.0,10.0,1.0,17.0,5.0,46,26,5.0,6.0,9.0,10.0,12.0,3.4,20,1.7692307692307692,76.66,53.45,23.21,1.4342376052385406,1736.672756104236,1303.7731300494902,2.559087038094887,-1.1996968827957426,0.3113184151683457,-2.999125247540597,1734.3958040691446,1306.0500820845816,2.2766228216886057,-1.1071247806388884,-0.0619511591714983,-2.9104178036839325,428.3457219845629,2.338573980860104,1.803293023045044,432.8996260547458,2.247768622926541,1.7994283647448546,1.3279703648889802,-36.74867189145356,0.3804006350007611,1.3320360084720515,8.22015953251933,0.4000155991416304,1.0,1.2,-0.1999999999999999,0.8333333333333334,0.19980298,0.2478372,0.5523598,2
4557,23/04/2022,Freiburg,M'gladbach,3,3,1,0,2,A,19,7,8,4,12,12,8,0,1,4,0,0,6.0,4.0,10.0,10.0,18.0,15.0,51,37,2.0,1.5,0.0,1.0,3.0,1.2,14,1.3783783783783785,125.15,300.0,-174.85,0.4171666666666667,1832.2506098747729,1820.32485708868,2.819625757024121,-1.9493666541858872,2.1434722899253567,-2.1755442266815024,1832.6146558524115,1819.9608111110413,2.440360394057639,-1.002872445640969,1.419428994717748,-1.6447959140952284,12.653844741369769,1.020931399339891,0.6419234684542594,11.925752786092971,0.6761534670987643,0.2261775724956152,1.0069528116562274,1.7192549984107532,0.6097245482231335,1.0065514420350037,1.3154477294979685,0.8960363252000543,2.4,1.6,0.7999999999999998,1.4999999999999998,0.07089774,0.15584637,0.7732559,2
4558,23/04/2022,Greuther Furth,Leverkusen,1,4,0,1,2,A,9,10,4,5,4,13,6,3,0,0,0,0,2.0,4.0,3.0,7.0,7.0,17.0,17,52,-2.0,0.5,-4.0,0.4285714285714285,-10.0,0.4117647058823529,-35,0.3269230769230769,39.23,352.75,-313.52,0.1112119064493267,1088.4683680831336,1851.248901576533,0.3817770776930498,-2.562892138425205,2.081723872918946,-0.6504616295179968,1088.7138068991792,1851.0034627604875,-0.1257378711376393,-1.0292947463513986,0.6433366243553542,-0.3170940227674047,-762.2896558613081,-0.7690744954929936,-0.7122007235839939,-762.7805334933994,-1.699946795225896,-1.912430508907208,0.5881749163643,-0.1954464682678886,3.2460238050794428,0.5879643559308467,0.1833946771997818,3.940112717062729,0.3333333333333333,3.0,-2.6666666666666665,0.1111111111111111,0.6098662,0.16892347,0.22121033,0
4559,23/04/2022,RB Leipzig,Union Berlin,1,2,0,0,0,D,5,12,1,4,13,9,2,5,2,2,0,0,9.0,9.0,13.0,10.0,23.0,13.0,54,47,0.0,1.0,3.0,1.3,10.0,1.7692307692307692,7,1.148936170212766,505.55,77.8,427.75,6.498071979434448,1918.269607594299,1746.8615830477167,1.977954056770778,-0.7629755510871199,2.2490154421854798,-0.6668691211218224,1933.5038705889144,1731.6273200531014,2.497242771863059,-0.05096484528223,2.1510198177141917,-0.6625814051490714,201.87655053581307,0.3462229541488679,0.6116165598668413,171.40802454658228,-0.2710613854147012,-0.0961064299652975,1.1165819851638876,1.160957584536244,0.0769186169218915,1.0981234152780035,0.8794755339023829,1.144115879595122,2.0,1.0,1.0,2.0,0.028901814,0.056898035,0.9142001,2
4560,23/04/2022,Bayern Munich,Dortmund,3,1,2,2,0,H,13,7,6,3,9,11,3,1,0,1,0,0,9.0,6.0,13.0,7.0,23.0,20.0,72,63,3.0,1.5,6.0,1.8571428571428568,3.0,1.15,9,1.1428571428571428,852.9,565.9,287.0,1.5071567414737586,2092.080248339459,1977.1333040626369,3.1145803249879385,-0.0591262870588965,2.9077381436449823,-1.7202161476946407,2079.450214191556,1989.76333821054,2.7783809002425044,-0.0674433167429846,3.864206287243751,-0.9752619013090128,89.6868759810161,-1.0858253870012464,0.9078185845660284,114.94694427682248,0.2068421813429561,1.6610898606357445,1.045074142365933,0.7190042905872552,0.0691540566205458,1.0581381862520995,1.0711350785816187,0.0343714289266119,3.0,1.2,1.8,2.5,0.031421386,0.06195176,0.9066268,2
4561,24/04/2022,Bochum,Augsburg,0,2,0,0,2,A,18,12,3,4,10,17,10,4,1,3,0,0,4.0,3.0,4.0,6.0,12.0,13.0,36,32,1.0,1.3333333333333333,-2.0,0.6666666666666666,-1.0,0.9230769230769232,4,1.125,36.9,97.1,-60.2,0.3800205973223481,1340.8232126240284,1758.2988425659285,0.0495722923492437,-1.943572559114344,1.0531788603190393,-0.4895458026286843,1342.5116266658274,1756.6104285241297,0.2379532162939386,-1.6044762322496162,0.4738006883333316,-0.7931877426757437,-414.09880185830207,-0.235847472039393,-0.8112884895738726,-417.4756299419,-1.0036065679697956,-1.4540267564856597,0.7642625848428898,0.5022221836168632,2.022820255437972,0.7625684440918657,0.0470692056373281,3.97015467945606,1.1,1.4,-0.2999999999999998,0.7857142857142858,0.333436,0.23198889,0.43457508,2
4562,24/04/2022,Hertha,Stuttgart,2,0,2,1,0,H,7,12,2,5,10,8,4,6,1,1,0,0,3.0,2.0,6.0,6.0,7.0,10.0,29,28,1.0,1.5,0.0,1.0,-3.0,0.7,1,1.0357142857142858,137.05,169.63,-32.579999999999984,0.80793491717267,1748.6500964267668,1682.092051461319,1.5859077998291982,-1.1609780390204567,0.0873658448104718,-1.4615782537023367,1733.0623299061956,1697.6798179818902,1.1485938329046326,-1.9319610543329,0.3719809595008463,-1.0557067658895782,35.38251192430539,0.7766128734037863,-0.876254288443322,66.55804496544783,1.4985419550187262,0.30060021468188,1.020841687313198,3.08777587553381,1.8300167402119063,1.0395686103549595,18.152492009544527,0.7943317684698531,1.4,1.6,-0.2000000000000001,0.8749999999999999,0.16303918,0.22147241,0.61548835,2
4563,29/04/2022,Union Berlin,Greuther Furth,1,1,1,0,1,A,6,7,3,2,14,14,2,4,2,2,0,0,9.0,1.0,12.0,3.0,16.0,7.0,50,17,8.0,9.0,9.0,4.0,9.0,2.2857142857142856,33,2.9411764705882355,77.8,39.23,38.57,1.9831761407086408,1722.1087689501785,1097.9869191860564,1.585273134062774,-0.8690710659895078,0.6299767903094676,-1.9036484447579065,1731.6273200531014,1088.4683680831336,2.2490154421854798,-0.6668691211218224,0.3817770776930498,-2.562892138425205,643.1589519699678,1.8672383644924293,1.8960230173033823,624.1218497641221,0.9552963437533064,1.0345773787683985,1.5908843755401123,5.890912717378218,0.2602017896592351,1.5684237570214288,2.516399268112766,0.4565291813111168,1.3,0.7,0.6000000000000001,1.8571428571428572,0.19658135,0.24641144,0.55700713,2
4564,30/04/2022,Augsburg,FC Koln,1,4,0,0,2,A,14,18,5,8,14,14,5,7,2,4,0,0,3.0,9.0,9.0,10.0,13.0,17.0,35,49,-6.0,0.3333333333333333,-1.0,0.9,-4.0,0.7647058823529411,-14,0.7142857142857143,97.1,76.66,20.44,1.2666318810331334,1746.0372052652492,1747.2459793631162,1.0082746773499318,-1.9860802468810668,3.351169367949171,-1.1237762170785977,1756.6104285241297,1736.672756104236,1.0531788603190393,-0.4895458026286843,2.559087038094887,-1.1996968827957426,19.937672419893488,-1.5059081777758478,0.7101510801670583,-1.2087740978670354,-2.3428946905992394,-0.8623040298024691,1.0114803853229195,0.4115447597683424,0.4080579100012825,0.9993081832139584,0.3008724915526933,1.767327174839258,1.4,1.0,0.3999999999999999,1.4,0.23472294,0.23398231,0.5312947,2
4565,30/04/2022,Bielefeld,Hertha,1,1,1,0,0,D,6,9,1,5,14,14,2,6,3,1,0,0,0.0,6.0,1.0,9.0,4.0,9.0,26,32,-6.0,0.0,-8.0,0.1111111111111111,-5.0,0.4444444444444444,-6,0.8125,53.45,137.05,-83.60000000000001,0.3900036483035388,1314.598607754504,1740.1015707568445,0.5494517546026589,-2.176214804734224,1.219165524301471,-1.156929805062453,1306.0500820845816,1748.6500964267668,0.3113184151683457,-2.999125247540597,1.5859077998291982,-1.1609780390204567,-442.6000143421852,-1.2745893846608525,-1.8381472085201405,-425.5029630023405,-0.669713769698812,-1.0192849996717706,0.7468904641090836,0.1963029724690644,2.5832747448616917,0.7554723412971399,0.4506785531993049,1.8810257936234496,0.6,0.8,-0.2,0.7499999999999999,0.40361834,0.22664572,0.36973593,1
4566,30/04/2022,Dortmund,Bochum,3,4,0,2,2,D,19,12,10,5,14,18,10,3,4,3,0,0,6.0,1.0,7.0,4.0,20.0,11.0,63,36,5.0,6.0,3.0,1.75,9.0,1.818181818181818,27,1.75,565.9,36.9,529.0,15.336043360433605,1970.2293958046716,1360.3571550298968,3.074389769888821,-3.068938555765495,1.6473653632475902,-2.330434128210362,1989.76333821054,1340.8232126240284,2.9077381436449823,-1.7202161476946407,0.0495722923492437,-1.943572559114344,648.9401255865114,2.8581658512957384,0.223356411419703,609.8722407747746,1.427024406641231,-0.7385044275551329,1.4839863447146902,58.65651971790132,0.8850794582521359,1.4483177366471611,1.8662464553874176,1.316895645586113,2.0,0.6,1.4,3.333333333333333,0.071741536,0.12996021,0.7982983,2
4567,30/04/2022,Mainz,Bayern Munich,3,1,2,2,1,H,24,4,7,1,11,11,7,8,0,4,0,0,1.0,9.0,2.0,15.0,9.0,23.0,39,75,-8.0,0.1111111111111111,-13.0,0.1333333333333333,-14.0,0.391304347826087,-36,0.52,100.5,852.9,-752.4,0.1178332747098135,1815.5599748267607,2056.176439270841,1.6917802736126375,-1.8777085291280415,2.211899136976456,-1.3254813952102305,1779.6561657581426,2092.080248339459,0.3186736951919994,-2.8272497116024544,3.1145803249879385,-0.0591262870588965,-312.4240825813165,-2.795906629795939,-2.7681234245435578,-240.6164644440803,-0.5201188633638187,-0.5522271339178113,0.8506634328060332,0.1023167367479063,47.81713603606109,0.8829786880889426,0.7648541677742176,1.4166238288318067,1.4,3.4,-2.0,0.4117647058823529,0.75196344,0.11650951,0.1315271,0
4568,30/04/2022,Stuttgart,Wolfsburg,1,1,1,0,1,A,18,15,5,5,9,11,7,9,3,2,0,0,1.0,6.0,5.0,6.0,10.0,13.0,28,37,-5.0,0.1666666666666666,-1.0,0.8333333333333334,-3.0,0.7692307692307693,-9,0.7567567567567568,169.63,287.75,-118.12,0.5895047784535187,1700.3196790755403,1788.9824730921905,0.3001563532763552,-0.9891717909075958,2.497926614418374,-1.7347169544914038,1697.6798179818902,1791.6223341858406,0.0873658448104718,-1.4615782537023367,3.394516941250917,-2.035578397841517,-93.9425162039504,-3.3071510964404456,0.5740001441391804,-88.66279401664974,-2.197770261142019,0.7455451635838081,0.94756567028026,0.0257373424032099,0.7180161939486892,0.9504395401574844,0.1201621983383385,0.5702208584210258,1.2,1.2,0.0,1.0,0.6201693,0.16647209,0.21335864,0
4569,30/04/2022,Hoffenheim,Freiburg,3,4,0,1,1,D,17,9,7,5,12,6,4,5,1,0,0,0,2.0,7.0,2.0,8.0,15.0,19.0,46,52,-5.0,0.2857142857142857,-6.0,0.25,-4.0,0.7894736842105263,-6,0.8846153846153846,207.65,125.15,82.5,1.6592089492608868,1830.7402420956864,1842.5021479081288,1.756614757205687,-2.763289182317949,3.416854950350332,-2.4987773142154683,1840.9917801290428,1832.2506098747729,0.8004569423662767,-1.7851878431135435,2.819625757024121,-1.9493666541858872,8.741170254269946,-2.0191688146578444,0.1641788110723434,-11.76190581244282,-1.660240193144645,-0.2645118681024812,1.0047707285276153,0.2838876543712283,0.9157783833432253,0.99361634078647,0.5141028175707547,1.1058565189453582,0.8,1.8,-1.0,0.4444444444444445,0.2172822,0.2450779,0.53764,2
4570,02/05/2022,Leverkusen,Ein Frankfurt,2,0,2,1,0,H,11,9,3,4,5,8,4,4,0,0,0,0,4.0,1.0,10.0,3.0,17.0,9.0,55,40,3.0,4.0,7.0,3.333333333333333,8.0,1.8888888888888888,15,1.375,352.75,231.25,121.5,1.5254054054054054,1866.2490820597257,1794.3534244476264,2.0738127287723835,-0.2860554591050038,0.5666583643305951,-1.877096867913239,1851.0034627604875,1809.5990437468647,2.081723872918946,-0.6504616295179968,0.963864474749953,-1.818117534415659,41.4044190136226,1.1178593981689928,1.1676559048976622,71.89565761209928,1.5071543644417884,1.591041408808235,1.0228804381593244,2.159768232415651,0.3577665454544194,1.0400677239124347,3.659723140630281,0.1523924865012483,2.0,2.2,-0.2000000000000001,0.9090909090909092,0.026918625,0.052959092,0.9201223,2
4571,02/05/2022,M'gladbach,RB Leipzig,3,1,2,2,1,H,9,10,6,7,11,20,3,8,4,2,1,0,4.0,6.0,8.0,10.0,15.0,23.0,38,54,-2.0,0.6666666666666666,-2.0,0.8,-8.0,0.6521739130434783,-16,0.7037037037037037,300.0,505.55,-205.55,0.5934131144298289,1843.646923649011,1894.5834950563296,2.744298237317458,-1.612470884579592,1.5346624249092873,-1.6338224397647676,1819.9608111110413,1918.269607594299,2.1434722899253567,-2.1755442266815024,1.977954056770778,-0.7629755510871199,-98.30879648325754,0.1655182331545786,-1.4125686755943825,-50.93657140731921,1.2096358124081703,0.0213515551851757,0.9487513141562272,1.0836815357707574,2.8513944170054923,0.9731146336172402,1.7882097018695633,0.9869315326650492,1.4,2.4,-1.0,0.5833333333333334,0.7841442,0.103514366,0.112341374,0
4572,06/05/2022,Bochum,Bielefeld,2,1,2,1,1,D,16,14,9,5,9,12,6,2,0,0,0,0,3.0,1.0,7.0,2.0,11.0,5.0,39,27,2.0,3.0,5.0,3.5,6.0,2.2,12,1.4444444444444444,36.9,53.45,-16.550000000000004,0.6903648269410664,1350.0698380123283,1305.351982366204,1.7575765014379658,-1.887839860806144,0.6074273640258938,-2.140437190279144,1340.8232126240284,1314.598607754504,1.6473653632475902,-2.330434128210362,0.5494517546026589,-2.176214804734224,26.224604869524452,1.0979136086449313,-0.1542193234761386,44.71785564612469,1.150149137412072,0.2525973294729999,1.0199487544827994,2.998198384931717,1.0708658553101669,1.0342573162259767,2.8934760031045337,0.8819879739428105,1.2,1.0,0.1999999999999999,1.2,0.16001359,0.21725577,0.6227307,2
4573,07/05/2022,FC Koln,Wolfsburg,0,1,0,0,1,A,17,5,9,3,12,12,9,2,0,2,0,0,9.0,4.0,12.0,7.0,20.0,11.0,52,38,5.0,2.25,5.0,1.7142857142857142,9.0,1.818181818181818,14,1.368421052631579,76.66,287.75,-211.09,0.2664118158123371,1728.241275628554,1800.053814661523,1.8776412356568064,-0.8901193088718268,1.9499392204025048,-0.8494929421000266,1736.672756104236,1791.6223341858406,3.351169367949171,-1.1237762170785977,2.497926614418374,-1.7347169544914038,-54.94957808160461,0.8532427535307971,0.6109407374128062,-71.81253903296874,-0.0722979847456986,-0.0406263667718002,0.9693297091506872,1.341580392556676,0.6478153189020246,0.960105337713766,0.9629229547314944,1.0478242546328496,1.8,1.6,0.1999999999999999,1.125,0.24778396,0.248629,0.50358707,2
4574,07/05/2022,Freiburg,Union Berlin,1,4,0,0,3,A,18,13,4,5,12,14,4,6,1,2,0,0,7.0,7.0,10.0,13.0,21.0,17.0,55,51,0.0,1.0,-3.0,0.7692307692307693,4.0,1.2352941176470589,4,1.0784313725490196,125.15,77.8,47.35000000000001,1.608611825192802,1819.182567839191,1735.1768109857603,2.526900460720269,-3.3635766796268207,2.570348623835881,-0.7273068586534087,1832.2506098747729,1722.1087689501785,3.416854950350332,-2.4987773142154683,1.585273134062774,-0.8690710659895078,110.14184092459436,1.831581816287558,-1.6297062482259606,84.00575685343074,-0.0434481631156118,-2.636269820973412,1.0639575402613728,2.155373024958506,2.8752278288892383,1.0484133699353133,0.983096392951252,4.624700894275083,0.8,1.0,-0.1999999999999999,0.8,0.1413555,0.20124176,0.65740275,2
4575,07/05/2022,Greuther Furth,Dortmund,1,3,0,0,1,A,8,8,3,4,15,10,5,2,1,1,0,0,2.0,3.0,3.0,6.0,5.0,17.0,18,63,-1.0,0.6666666666666666,-3.0,0.5,-12.0,0.2941176470588235,-45,0.2857142857142857,39.23,565.9,-526.67,0.0693232019791482,1088.3442247825865,1970.3535391052187,0.5101181744727303,-2.305481556737589,3.1333084115883145,-2.354321825544343,1088.4683680831336,1970.2293958046716,0.6299767903094676,-1.9036484447579065,3.074389769888821,-3.068938555765495,-881.7610277215379,-2.444412979579353,1.1652901110075888,-882.0093143226325,-2.623190237115584,0.0488402688067544,0.5524576835574959,0.2049111652919172,0.6202953920930077,0.5523598700347083,0.1628049676138152,0.9792550583880086,0.6666666666666666,4.0,-3.333333333333333,0.1666666666666666,0.6772871,0.1456363,0.17707656,0
4576,07/05/2022,Hoffenheim,Leverkusen,2,4,0,2,1,H,12,15,5,8,14,10,6,7,1,0,0,0,2.0,6.0,2.0,10.0,12.0,17.0,46,58,-4.0,0.3333333333333333,-8.0,0.2,-5.0,0.7058823529411765,-12,0.7931034482758621,207.65,352.75,-145.1,0.5886605244507441,1821.758724984277,1875.230599171135,2.062127290865429,-3.4678291478521706,2.8626543120012182,-0.9210187505824488,1830.7402420956864,1866.2490820597257,1.756614757205687,-2.763289182317949,2.0738127287723835,-0.2860554591050038,-35.508839964039225,-0.3171979715666966,-2.477233723212945,-53.47187418685803,-0.8005270211357893,-2.546810397269722,0.9809731507410312,0.8470459906211177,9.6599770931259,0.9714851740311335,0.7203549804181006,3.765210149803279,1.0,1.4,-0.3999999999999999,0.7142857142857143,0.43120182,0.218764,0.35003418,0
4577,07/05/2022,Hertha,Mainz,1,2,0,1,1,D,10,13,1,6,19,18,3,8,3,1,0,0,7.0,4.0,7.0,5.0,10.0,11.0,33,42,3.0,1.75,2.0,1.4,-1.0,0.9090909090909092,-9,0.7857142857142857,137.05,100.5,36.55000000000001,1.363681592039801,1740.5524573079922,1823.6576139455356,1.027264886547414,-1.5116085939624535,1.868411596762592,-1.5451597198865994,1748.6500964267668,1815.5599748267607,1.219165524301471,-1.156929805062453,1.6917802736126375,-1.8777085291280415,-66.90987839999389,-0.4726147493111665,0.7207787240655887,-83.10515663754313,-0.8411467102151777,0.0335511259241458,0.9631464235124602,0.7206405839560109,0.6161391862025043,0.9544294082386756,0.5498065246048367,0.9782863056211378,0.6,2.0,-1.4,0.3,0.23288478,0.23875873,0.52835655,2
4578,08/05/2022,Ein Frankfurt,M'gladbach,1,1,1,0,1,A,18,11,4,7,6,7,9,1,1,0,0,0,1.0,4.0,2.0,8.0,9.0,15.0,40,41,-3.0,0.25,-6.0,0.25,-6.0,0.6,-1,0.975609756097561,231.25,300.0,-68.75,0.7708333333333334,1810.5758954264709,1842.6700719694045,0.652602617134173,-1.330148262781092,2.0489178654757745,-1.4262189757204733,1809.5990437468647,1843.646923649011,0.5666583643305951,-1.877096867913239,2.744298237317458,-1.612470884579592,-34.04787990214595,-2.1776398729868625,-0.264625983333647,-32.09417654293361,-1.3963152483416017,0.0960707129393811,0.9815323208227108,0.2064857079398563,1.164112100171434,0.9825827873197984,0.318510872558883,0.9326395773896854,1.8,3.2,-1.4,0.5625,0.3220791,0.23945032,0.4384706,2
4579,08/05/2022,Bayern Munich,Stuttgart,2,2,1,2,1,H,25,15,8,5,10,8,7,4,2,3,1,0,6.0,2.0,12.0,3.0,23.0,11.0,75,29,4.0,3.0,9.0,4.0,12.0,2.090909090909091,46,2.586206896551724,852.9,169.63,683.27,5.028002122266108,2083.978362774287,1708.4215646407129,2.258790486746836,-1.7909063278468498,0.963734429816866,-1.3358835584738928,2092.080248339459,1700.3196790755403,2.211899136976456,-1.3254813952102305,0.3001563532763552,-0.9891717909075958,391.76056926391857,1.911742783700101,-0.3363096043026347,375.5567981335739,1.2950560569299698,-0.4550227693729569,1.230404067002811,7.369156484053999,1.339991099012296,1.2198267722127207,2.3437893436847155,1.3406155921948564,3.8,0.4,3.4,9.499999999999998,0.02834431,0.055880927,0.9157748,2
4580,08/05/2022,RB Leipzig,Augsburg,4,0,2,1,0,H,14,6,8,1,8,16,5,1,1,2,0,0,3.0,3.0,9.0,6.0,20.0,13.0,54,35,0.0,1.0,3.0,1.5,7.0,1.5384615384615383,19,1.542857142857143,505.55,97.1,408.4500000000001,5.20648815653965,1932.051287599178,1732.2555252603702,2.710903984708171,-0.8951046901842382,0.5182835870706777,-2.9024371562121454,1918.269607594299,1746.0372052652492,1.5346624249092873,-1.6338224397647676,1.0082746773499318,-1.9860802468810668,172.23240232904982,0.5263877475593555,0.3522578071162991,199.7957623388079,2.1926203976374934,2.0073324660279077,1.0986418856423423,1.5220678049188647,0.8226366695557827,1.1153385048714315,5.230541835272295,0.3083976127677484,2.0,0.8,1.2,2.5,0.028094042,0.05553101,0.9163749,2
4581,14/05/2022,Augsburg,Greuther Furth,2,1,2,1,1,D,8,6,3,3,21,20,3,5,2,3,0,0,3.0,1.0,3.0,2.0,13.0,5.0,35,18,2.0,3.0,1.0,1.5,8.0,2.6,17,1.9444444444444444,97.1,39.23,57.87,2.475146571501402,1746.480870113035,1087.9005599348004,1.035742047326975,-2.2502584508234995,0.537541552692519,-2.311458217045121,1746.0372052652492,1088.3442247825865,0.5182835870706777,-2.9024371562121454,0.5101181744727303,-2.305481556737589,657.692980482663,0.0081654125979473,-0.5969555994745566,658.5803101782346,0.4982004946344559,0.0611997662216214,1.6043060325091976,1.0160069039029775,1.2589288115231287,1.6053681139916909,1.9268129917380237,0.9735233084594292,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.23010625,0.25824997,0.5116438,2
4582,14/05/2022,Bielefeld,RB Leipzig,1,1,1,0,0,D,8,18,4,9,11,8,2,6,1,1,0,0,1.0,3.0,1.0,9.0,2.0,20.0,27,57,-2.0,0.3333333333333333,-8.0,0.1111111111111111,-18.0,0.1,-30,0.4736842105263157,53.45,505.55,-452.1,0.1057264365542478,1324.0425092680791,1922.607386085603,0.7677540162431539,-1.4989102458359436,2.006951209713114,-0.9634711793347548,1314.598607754504,1932.051287599178,0.6074273640258938,-2.140437190279144,2.710903984708171,-0.8951046901842382,-617.4526798446741,-2.1034766206822773,-1.2453325000949058,-598.5648768175238,-1.23919719346996,-0.5354390665011889,0.6804159994055136,0.2240681954994741,2.3912702209599423,0.6886702500211486,0.3825474244353461,1.5557395778780765,1.0,1.0,0.0,1.0,0.5451609,0.1899469,0.26489222,0
4583,14/05/2022,Dortmund,Hertha,2,1,2,0,1,A,9,4,3,1,11,16,3,1,0,2,0,0,3.0,4.0,9.0,7.0,17.0,10.0,66,33,-1.0,0.75,2.0,1.2857142857142858,7.0,1.7,33,2.0,565.9,137.05,428.85,4.129149945275446,1974.4386893542653,1736.343163758398,2.76936668299739,-1.843043030146788,0.9116601753237854,-1.5985845358518598,1970.2293958046716,1740.5524573079922,3.1333084115883145,-2.354321825544343,1.027264886547414,-1.5116085939624535,229.6769384966792,2.1060435250409,-0.8427132315818897,238.09552559586743,1.8577065076736048,-0.2444584942949279,1.131956343821953,3.050146512959484,1.557494337454674,1.137124694337782,3.037718173895028,1.152921843551214,2.4,1.2,1.2,2.0,0.026021814,0.051376104,0.92260206,2
