,Rank,Club,Country,Level,Elo,From,To
312,None,Freiburg,FRG,2,1457.18469238,1984-10-04,1984-10-06
313,None,Freiburg,FRG,2,1469.92736816,1984-10-07,1984-10-13
314,None,Freiburg,FRG,2,1465.9161377,1984-10-14,1984-10-19
315,None,Freiburg,FRG,2,1461.62438965,1984-10-20,1984-10-24
316,None,Freiburg,FRG,2,1468.79199219,1984-10-25,1984-10-27
317,None,Freiburg,FRG,2,1471.53759766,1984-10-28,1984-11-03
318,None,Freiburg,FRG,2,1471.99804688,1984-11-04,1984-11-07
319,None,Freiburg,FRG,2,1467.80761719,1984-11-08,1984-11-11
320,None,Freiburg,FRG,2,1462.13415527,1984-11-12,1984-11-14
321,None,Freiburg,FRG,2,1458.50012207,1984-11-15,1984-11-17
322,None,Freiburg,FRG,2,1440.9173584,1984-11-18,1984-11-25
323,None,Freiburg,FRG,2,1457.78039551,1984-11-26,1984-11-28
324,None,Freiburg,FRG,2,1457.01538086,1984-11-29,1984-12-01
325,None,Freiburg,FRG,2,1453.73681641,1984-12-02,1984-12-08
326,None,Freiburg,FRG,2,1463.06054688,1984-12-09,1984-12-12
327,None,Freiburg,FRG,2,1464.5513916,1984-12-13,1985-02-09
328,None,Freiburg,FRG,2,1460.81518555,1985-02-10,1985-02-16
329,None,Freiburg,FRG,2,1456.47277832,1985-02-17,1985-02-23
330,None,Freiburg,FRG,2,1461.26977539,1985-02-24,1985-03-06
331,None,Freiburg,FRG,2,1463.80456543,1985-03-07,1985-03-10
332,None,Freiburg,FRG,2,1467.30529785,1985-03-11,1985-03-16
333,None,Freiburg,FRG,2,1470.18395996,1985-03-17,1985-03-20
334,None,Freiburg,FRG,2,1466.02880859,1985-03-21,1985-03-23
335,None,Freiburg,FRG,2,1470.73852539,1985-03-24,1985-03-30
336,None,Freiburg,FRG,2,1462.94226074,1985-03-31,1985-04-03
337,None,Freiburg,FRG,2,1469.80712891,1985-04-04,1985-04-06
338,None,Freiburg,FRG,2,1466.61999512,1985-04-07,1985-04-10
339,None,Freiburg,FRG,2,1464.2590332,1985-04-11,1985-04-13
340,None,Freiburg,FRG,2,1453.90637207,1985-04-14,1985-04-20
341,None,Freiburg,FRG,2,1440.44702148,1985-04-21,1985-04-24
342,None,Freiburg,FRG,2,1440.27026367,1985-04-25,1985-04-27
343,None,Freiburg,FRG,2,1448.04138184,1985-04-28,1985-05-04
344,None,Freiburg,FRG,2,1458.35656738,1985-05-05,1985-05-12
345,None,Freiburg,FRG,2,1463.8260498,1985-05-13,1985-05-17
346,None,Freiburg,FRG,2,1473.96447754,1985-05-18,1985-05-25
347,None,Freiburg,FRG,2,1476.83288574,1985-05-26,1985-06-02
348,None,Freiburg,FRG,2,1469.09936523,1985-06-03,1985-06-09
349,None,Freiburg,FRG,2,1450.08508301,1985-06-10,1985-08-03
350,None,Freiburg,FRG,2,1447.15942383,1985-08-04,1985-08-06
351,None,Freiburg,FRG,2,1450.0637207,1985-08-07,1985-08-10
352,None,Freiburg,FRG,2,1449.22631836,1985-08-11,1985-08-17
353,None,Freiburg,FRG,2,1440.87963867,1985-08-18,1985-08-21
